title,distance,id_x,address.locality,address.postal-code,address.street-address,location.latitude_x,location.longitude_x,key,mercator_x,id_y,name,address,dock_bikes,free_bases,location.longitude_y,location.latitude_y,mercator_y,point_of_interest_google_maps,BiciMad_google_maps,url_google_maps
Colegio Público San Benito,235.1927631858491,5301,MADRID,28027,CALLE JUAN PEREZ ZUÑIGA 36,40.4442650725657,-3.6469252698024386,1,POINT (4502234.993386193 -406248.2711700688),238,Carlota O’Neill,Calle Carlota O'Neill nº 32,14,10,-3.648958444298144,40.44370542379883,POINT (4502172.693570442 -406475.0626355441),Colegio+Público+San+Benito,Carlota+O’Neill,https://www.google.com/maps/dir/Colegio+Público+San+Benito/Bicimad+Carlota+O’Neill
Colegio Público San Carlos,5149.116318072955,5302,MADRID,28021,CALLE VILLASTAR 8,40.34402221395892,-3.7111491204293108,1,POINT (4491076.009410425 -413412.4020097029),221,Glorieta de Cádiz,Calle Antonio López nº 129,12,12,-3.70017,40.38895,POINT (4496077.347674986 -412187.6512511889),Colegio+Público+San+Carlos,Glorieta+de+Cádiz,https://www.google.com/maps/dir/Colegio+Público+San+Carlos/Bicimad+Glorieta+de+Cádiz
Colegio Público San Cristóbal,156.66842958458437,5303,MADRID,28015,CALLE BRAVO MURILLO 41,40.43743329914089,-3.7044567612586508,1,POINT (4501474.483847328 -412665.8493254597),209,Canal,Calle José Abascal frente al nº 2,15,6,-3.7038333,40.4386944,POINT (4501614.868952803 -412596.3006447438),Colegio+Público+San+Cristóbal,Canal,https://www.google.com/maps/dir/Colegio+Público+San+Cristóbal/Bicimad+Canal
Colegio Público San Eugenio y San Isidro,183.37352575900803,5304,MADRID,28005,CALLE PEÑUELAS 31,40.402134715838024,-3.7031694724884066,1,POINT (4497545.063528329 -412522.2490602405),178,Paseo de la Esperanza,Paseo de la Esperanza nº 21,15,8,-3.7043611,40.401,POINT (4497418.747539046 -412655.1780668597),Colegio+Público+San+Eugenio+y+San+Isidro,Paseo+de+la+Esperanza,https://www.google.com/maps/dir/Colegio+Público+San+Eugenio+y+San+Isidro/Bicimad+Paseo+de+la+Esperanza
Colegio Público San Ignacio de Loyola,1597.5138698481471,5305,MADRID,28025,AVENIDA ABRANTES 1,40.38484910708361,-3.7217220947079097,1,POINT (4495620.838363736 -414591.8604477734),220,Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,4,19,-3.716591,40.398247,POINT (4497112.284980891 -414019.4641230708),Colegio+Público+San+Ignacio+de+Loyola,Marqués+de+Vadillo,https://www.google.com/maps/dir/Colegio+Público+San+Ignacio+de+Loyola/Bicimad+Marqués+de+Vadillo
Colegio Público San Ildefonso,178.56268141264414,6028,MADRID,28005,CALLE ALFONSO VI 1,40.41307968243987,-3.712170272137244,1,POINT (4498763.451637196 -413526.3150343787),174,Segovia 26,Calle Segovia nº 26,18,4,-3.7135833,40.4138333,POINT (4498847.343960243 -413683.9434243567),Colegio+Público+San+Ildefonso,Segovia+26,https://www.google.com/maps/dir/Colegio+Público+San+Ildefonso/Bicimad+Segovia+26
Colegio Público San Isidoro,185.39960697408648,5306,MADRID,28014,CALLE FUENTERRABIA 15,40.40650867169137,-3.6813417078981567,1,POINT (4498031.970066676 -410087.3393411515),83,Puerta de Granada,Avenida de Menéndez Pelayo nº 38,12,12,-3.6803874,40.4051451,POINT (4497880.177960332 -409980.8866722419),Colegio+Público+San+Isidoro,Puerta+de+Granada,https://www.google.com/maps/dir/Colegio+Público+San+Isidoro/Bicimad+Puerta+de+Granada
Colegio Público San Juan Bautista,909.6583470669622,5308,MADRID,28043,CALLE SORZANO 1,40.451160716316814,-3.6590202395182456,1,POINT (4503002.612937259 -407597.4181733208),222,Condesa de Venadito,Calle Condesa de Venadito nº 2,2,22,-3.65741,40.44315,POINT (4502110.864075982 -407417.8011451731),Colegio+Público+San+Juan+Bautista,Condesa+de+Venadito,https://www.google.com/maps/dir/Colegio+Público+San+Juan+Bautista/Bicimad+Condesa+de+Venadito
Colegio Público San Juan Bosco,745.8332887631806,5309,MADRID,28017,CALLE SANTA IRENE 2,40.41968378283889,-3.652559914198146,1,POINT (4499498.616730763 -406876.7916557746),242,Marqués de Corbera 52,Avenida Marqués de Corbera nº 52,7,17,-3.651034981803642,40.426207143200884,POINT (4500224.793884521 -406706.6915793895),Colegio+Público+San+Juan+Bosco,Marqués+de+Corbera+52,https://www.google.com/maps/dir/Colegio+Público+San+Juan+Bosco/Bicimad+Marqués+de+Corbera+52
Colegio Público San Juan de la Cruz,287.0906962878039,5310,MADRID,28016,CALLE HONDURAS 10,40.459537375982286,-3.67954186336266,1,POINT (4503935.098425767 -409886.5674897839),262,Pío XII,Avenida Pío XII nº 3,5,18,-3.67712,40.46041,POINT (4504032.238487074 -409616.4103570179),Colegio+Público+San+Juan+de+la+Cruz,Pío+XII,https://www.google.com/maps/dir/Colegio+Público+San+Juan+de+la+Cruz/Bicimad+Pío+XII
Colegio Público San Miguel,3183.8962688698703,5311,MADRID,28033,AVENIDA VIRGEN DEL CARMEN 32,40.47440638983908,-3.6522282145254072,1,POINT (4505590.309476905 -406839.7918665565),262,Pío XII,Avenida Pío XII nº 3,5,18,-3.67712,40.46041,POINT (4504032.238487074 -409616.4103570179),Colegio+Público+San+Miguel,Pío+XII,https://www.google.com/maps/dir/Colegio+Público+San+Miguel/Bicimad+Pío+XII
Colegio Público San Pablo,1468.7363969337268,5312,MADRID,28038,PLAZA PE&amp;Ntilde;A MORRAZ 1,40.389399772744945,-3.6517608828166077,1,POINT (4496127.416147927 -406787.6628822804),234,Sierra Toledana,Camino de Valderribas nº 94,10,14,-3.6607768678037744,40.39901531507069,POINT (4497197.81342333 -407793.364764792),Colegio+Público+San+Pablo,Sierra+Toledana,https://www.google.com/maps/dir/Colegio+Público+San+Pablo/Bicimad+Sierra+Toledana
Colegio Público San Roque,4697.169830763138,5313,MADRID,28021,CALLE OXIGENO 43,40.34686367965085,-3.703195663444635,1,POINT (4491392.319924356 -412525.1707244921),221,Glorieta de Cádiz,Calle Antonio López nº 129,12,12,-3.70017,40.38895,POINT (4496077.347674986 -412187.6512511889),Colegio+Público+San+Roque,Glorieta+de+Cádiz,https://www.google.com/maps/dir/Colegio+Público+San+Roque/Bicimad+Glorieta+de+Cádiz
Colegio Público Santa María,93.44977432375931,5314,MADRID,28005,CALLE CASINO 7,40.406129867007586,-3.7069233554021004,1,POINT (4497989.801722167 -412941.0046229446),50,Ribera de Curtidores,Calle Ribera de Curtidores nº 28,19,1,-3.7071259,40.4053153,POINT (4497899.124537665 -412963.5990588086),Colegio+Público+Santa+María,Ribera+de+Curtidores,https://www.google.com/maps/dir/Colegio+Público+Santa+María/Bicimad+Ribera+de+Curtidores
Colegio Público Santo Domingo,1566.804665359985,5315,MADRID,28038,CALLE SAN FELIU DE GUIXOLS 7,40.39201829942787,-3.6458947958734735,1,POINT (4496418.909204897 -406133.3266364319),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Colegio+Público+Santo+Domingo,Pavones,https://www.google.com/maps/dir/Colegio+Público+Santo+Domingo/Bicimad+Pavones
Colegio Público Tirso de Molina,413.6490609223847,5316,MADRID,28045,CALLE BRONCE 1,40.392243024735016,-3.6881496913853913,1,POINT (4496443.925511658 -410846.7705203227),243,Embajadores 191,Calle Sodio nº 1B,8,16,-3.6903589643353483,40.389258643579105,POINT (4496111.70572105 -411093.2163689993),Colegio+Público+Tirso+de+Molina,Embajadores+191,https://www.google.com/maps/dir/Colegio+Público+Tirso+de+Molina/Bicimad+Embajadores+191
Colegio Público Tomás Bretón,237.2763589774561,5317,MADRID,28005,CALLE ALEJANDRO DUMAS 4,40.40106583461258,-3.7158617370259046,1,POINT (4497426.076214594 -413938.1118809811),177,Pirámides,Calle Toledo nº 181,15,6,-3.7138055,40.4016111,POINT (4497486.774879869 -413708.7306643059),Colegio+Público+Tomás+Bretón,Pirámides,https://www.google.com/maps/dir/Colegio+Público+Tomás+Bretón/Bicimad+Pirámides
Colegio Público Valdebernardo,1898.5594070978811,42016,MADRID,28032,CALLE TREN DE ARGANDA 9,40.40340595669721,-3.6178383019210627,1,POINT (4497686.57741345 -403003.806818245),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Colegio+Público+Valdebernardo,Pavones,https://www.google.com/maps/dir/Colegio+Público+Valdebernardo/Bicimad+Pavones
Colegio Público Vasco Núñez de Balboa,2051.076001652947,5318,MADRID,28034,CALLE NUESTRA SEÑORA DE VALVERDE 149,40.49939736356688,-3.686422886278671,1,POINT (4508372.291946711 -410654.1447029685),225,Pedro Rico,Calle Pedro Rico nº 4,2,22,-3.688463,40.481086,POINT (4506333.880278716 -410881.7202647889),Colegio+Público+Vasco+Núñez+de+Balboa,Pedro+Rico,https://www.google.com/maps/dir/Colegio+Público+Vasco+Núñez+de+Balboa/Bicimad+Pedro+Rico
Colegio Público Vicálvaro,3771.5768718032487,5320,MADRID,28032,CALLE FORGES 15,40.4050257573927,-3.601094918515076,1,POINT (4497866.892802059 -401136.2372742741),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Colegio+Público+Vicálvaro,Pavones,https://www.google.com/maps/dir/Colegio+Público+Vicálvaro/Bicimad+Pavones
Colegio Público Virgen del Cerro,1161.3725289989222,5325,MADRID,28038,CALLE MOHERNANDO 1,40.39595533182647,-3.6491021370173584,1,POINT (4496857.177646747 -406491.0909311512),228,Plaza del Encuentro,Calle Arroyo de las Pilillas nº 6,19,4,-3.65122,40.40617,POINT (4497994.269306446 -406727.329599779),Colegio+Público+Virgen+del+Cerro,Plaza+del+Encuentro,https://www.google.com/maps/dir/Colegio+Público+Virgen+del+Cerro/Bicimad+Plaza+del+Encuentro
Colegio Público Virgen del Cortijo,2954.9378984875257,5326,MADRID,28050,AVENIDA MANOTERAS 63,40.487253962803756,-3.6600221185724506,1,POINT (4507020.494757262 -407709.1747154693),257,Manuel Caldeiro,Paseo de la Castellana nº 298,9,15,-3.68532,40.47938,POINT (4506143.969227422 -410531.1174823334),Colegio+Público+Virgen+del+Cortijo,Manuel+Caldeiro,https://www.google.com/maps/dir/Colegio+Público+Virgen+del+Cortijo/Bicimad+Manuel+Caldeiro
Colegio Público Vázquez de Mella,144.77078777690048,5319,MADRID,28005,CALLE BAILEN 18,40.41209542948543,-3.7139985334961243,1,POINT (4498653.885099497 -413730.2642768721),41,Plaza de San Francisco,Plaza de San Francisco nº 5,24,0,-3.714113,40.4108,POINT (4498509.678548819 -413743.0334481568),Colegio+Público+Vázquez+de+Mella,Plaza+de+San+Francisco,https://www.google.com/maps/dir/Colegio+Público+Vázquez+de+Mella/Bicimad+Plaza+de+San+Francisco
Colegio Público Winston Churchill,4390.107730590746,4690940,MADRID,28032,AVENIDA GRAN VIA DEL ESTE 5,40.4029655566785,-3.595313927334039,1,POINT (4497637.552307622 -400491.4291664587),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Colegio+Público+Winston+Churchill,Pavones,https://www.google.com/maps/dir/Colegio+Público+Winston+Churchill/Bicimad+Pavones
Colegio Público de Practicas Asunción Rincón,349.3769005165445,5096,MADRID,28003,AVENIDA FILIPINAS 5,40.43991596115193,-3.7109677259909084,1,POINT (4501750.852518209 -413392.1668429679),210,Parque Santander,Calle Santander esquina con Avenida de Filipinas,13,8,-3.7080833,40.4411388,POINT (4501886.978316098 -413070.3998686467),Colegio+Público+de+Practicas+Asunción+Rincón,Parque+Santander,https://www.google.com/maps/dir/Colegio+Público+de+Practicas+Asunción+Rincón/Bicimad+Parque+Santander
Colegio Público Álvaro de Bazan,3854.840597174672,4690849,MADRID,28022,CALLE ZURICH 10,40.42154331046489,-3.607241921623869,1,POINT (4499705.618399205 -401821.8746131732),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Colegio+Público+Álvaro+de+Bazan,Pavones,https://www.google.com/maps/dir/Colegio+Público+Álvaro+de+Bazan/Bicimad+Pavones
Escuela infantil municipal Agua Dulce,329.8103153996904,58241,MADRID,28039,CALLE LEÑEROS 25,40.45406088024461,-3.7093713617566357,1,POINT (4503325.457708918 -413214.0871607283),245,Pablo Iglesias,Calle Francisco Balseiro nº 1,16,5,-3.710525,40.451333,POINT (4503021.791469144 -413342.7792699079),Escuela+infantil+municipal+Agua+Dulce,Pablo+Iglesias,https://www.google.com/maps/dir/Escuela+infantil+municipal+Agua+Dulce/Bicimad+Pablo+Iglesias
Escuela infantil municipal Altair,5656.053381651263,4549323,MADRID,28044,CALLE JOSE DE CADALSO 43,40.37813189249392,-3.7687005492302084,1,POINT (4494873.081456062 -419832.6705785314),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Escuela+infantil+municipal+Altair,Caramuel,https://www.google.com/maps/dir/Escuela+infantil+municipal+Altair/Bicimad+Caramuel
Escuela infantil municipal Amanecer,3745.7614084674296,5299172,MADRID,28032,CALLE TITANIO 7,40.40198995600377,-3.6010443459563537,1,POINT (4497528.948937292 -401130.596425248),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Escuela+infantil+municipal+Amanecer,Pavones,https://www.google.com/maps/dir/Escuela+infantil+municipal+Amanecer/Bicimad+Pavones
Escuela infantil municipal Ana de Austria,3757.4467986473765,5633312,MADRID,28050,CALLE ANA DE AUSTRIA 32,40.49552153813781,-3.655736850911649,1,POINT (4507940.837033544 -407231.1670990717),257,Manuel Caldeiro,Paseo de la Castellana nº 298,9,15,-3.68532,40.47938,POINT (4506143.969227422 -410531.1174823334),Escuela+infantil+municipal+Ana+de+Austria,Manuel+Caldeiro,https://www.google.com/maps/dir/Escuela+infantil+municipal+Ana+de+Austria/Bicimad+Manuel+Caldeiro
Escuela infantil municipal Campanilla,168.21795450608525,4724002,MADRID,28020,CALLE AVILA 4,40.452700492043,-3.7019980764784606,1,POINT (4503174.019987035 -412391.5771022496),213,Estrecho,Calle Navarra nº 1,2,20,-3.7032777,40.4535,POINT (4503263.020805692 -412534.3221003983),Escuela+infantil+municipal+Campanilla,Estrecho,https://www.google.com/maps/dir/Escuela+infantil+municipal+Campanilla/Bicimad+Estrecho
Escuela infantil municipal Cielo Azul,1502.6037750911887,5252087,MADRID,28032,BULEVAR INDALECIO PRIETO 16,40.40182039479394,-3.6211941394147757,1,POINT (4497510.073469756 -403378.123595442),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Escuela+infantil+municipal+Cielo+Azul,Pavones,https://www.google.com/maps/dir/Escuela+infantil+municipal+Cielo+Azul/Bicimad+Pavones
Escuela infantil municipal Doña Francisquita,4418.494579245546,5633339,MADRID,28050,CALLE CAMBADOS 1,40.47868156347292,-3.6302312847478593,1,POINT (4506066.219628876 -404386.1516323846),238,Carlota O’Neill,Calle Carlota O'Neill nº 32,14,10,-3.648958444298144,40.44370542379883,POINT (4502172.693570442 -406475.0626355441),Escuela+infantil+municipal+Doña+Francisquita,Carlota+O’Neill,https://www.google.com/maps/dir/Escuela+infantil+municipal+Doña+Francisquita/Bicimad+Carlota+O’Neill
Escuela infantil municipal El Alba,36.927471536962905,28779,MADRID,28005,CALLE TOLEDO 181,40.4017650455756,-3.713512276375299,1,POINT (4497503.912022955 -413676.0204750528),177,Pirámides,Calle Toledo nº 181,15,6,-3.7138055,40.4016111,POINT (4497486.774879869 -413708.7306643059),Escuela+infantil+municipal+El+Alba,Pirámides,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Alba/Bicimad+Pirámides
Escuela infantil municipal El Barberillo de Lavapiés,402.20208074904787,5632719,MADRID,28045,CALLE GRANITO 32,40.39371756597044,-3.6901560198197485,1,POINT (4496608.070691139 -411070.5777494247),184,Beata,Calle Alicante nº 3,16,8,-3.6937222,40.39425,POINT (4496667.340976191 -411468.3886933023),Escuela+infantil+municipal+El+Barberillo+de+Lavapiés,Beata,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Barberillo+de+Lavapiés/Bicimad+Beata
Escuela infantil municipal El Bateo,5946.702451323207,5632789,MADRID,28042,CALLE PINOS DE OSUNA 3,40.45115316018945,-3.5921656725702142,1,POINT (4503001.771793009 -400140.2765367279),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Escuela+infantil+municipal+El+Bateo,Gutierre+de+Cetina,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Bateo/Bicimad+Gutierre+de+Cetina
Escuela infantil municipal El Bosque,43.64129648049801,172970,MADRID,28045,CALLE DELICIAS 32,40.4043520221113,-3.695544214066272,1,POINT (4497791.892933603 -411671.6367903372),176,Batalla del Salado,Paseo Santa María de la Cabeza nº 29,15,9,-3.6959166,40.4044722,POINT (4497805.271074978 -411713.1769888426),Escuela+infantil+municipal+El+Bosque,Batalla+del+Salado,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Bosque/Bicimad+Batalla+del+Salado
Escuela infantil municipal El Caserío,1157.6214734576506,5633412,MADRID,28018,CALLE MARIA TERESA ROBLEDO 3,40.3873926648154,-3.6577856265450226,1,POINT (4495903.985915243 -407459.7010466923),236,Concordia,Calle Arroyo del Olivar nº 6,2,21,-3.6659362429356372,40.39382977920336,POINT (4496620.562211088 -408368.8797354235),Escuela+infantil+municipal+El+Caserío,Concordia,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Caserío/Bicimad+Concordia
Escuela infantil municipal El Duende,111.75136149570733,100359,MADRID,28004,PLAZA DOS DE MAYO 2,40.42679288775549,-3.7045815049836723,1,POINT (4500289.998670075 -412679.764809461),12,San Andrés,Calle San Andrés nº 18,10,12,-3.7035918,40.4269483,POINT (4500307.299081996 -412569.3607219302),Escuela+infantil+municipal+El+Duende,San+Andrés,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Duende/Bicimad+San+Andrés
Escuela infantil municipal El Lirón,878.7045350859293,58242,MADRID,28030,CALLE PICO DE LOS ARTILLEROS 123,40.40154142411511,-3.642568350981219,1,POINT (4497479.018595843 -405762.2782091706),227,Marroquina,Calle Camino de los Vinateros nº 108,16,6,-3.646697,40.408264,POINT (4498227.372320169 -406222.8087328799),Escuela+infantil+municipal+El+Lirón,Marroquina,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Lirón/Bicimad+Marroquina
Escuela infantil municipal El Manantial,1884.9653132475182,4552951,MADRID,28047,CALLE CARLOS FUENTES 2,40.40278783515925,-3.7441981544259706,1,POINT (4497617.768438596 -417099.2037415368),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Escuela+infantil+municipal+El+Manantial,Caramuel,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Manantial/Bicimad+Caramuel
Escuela infantil municipal El Olivar,125.37669933021725,5981488,MADRID,28012,CALLE OLIVAR 48,40.40955901220526,-3.7015495991222993,1,POINT (4498371.532419428 -412341.5484525508),47,Jesús y María,Calle Lavapiés nº 34,5,19,-3.7025024,40.4101564,POINT (4498438.033324544 -412447.8355465636),Escuela+infantil+municipal+El+Olivar,Jesús+y+María,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Olivar/Bicimad+Jesús+y+María
Escuela infantil municipal El Rocío,4289.1594496577945,5072,MADRID,28041,CARRETERA CARABANCHEL A VILLAVERDE 107,40.3509775884553,-3.7066886127927585,1,POINT (4491850.278157638 -412914.8184122299),221,Glorieta de Cádiz,Calle Antonio López nº 129,12,12,-3.70017,40.38895,POINT (4496077.347674986 -412187.6512511889),Escuela+infantil+municipal+El+Rocío,Glorieta+de+Cádiz,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Rocío/Bicimad+Glorieta+de+Cádiz
Escuela infantil municipal El Sol,760.5589720833337,5039,MADRID,28016,CALLE ENRIQUE JARDIEL PONCELA 8,40.46091554103502,-3.670320512563348,1,POINT (4504088.515057668 -408857.9362983853),262,Pío XII,Avenida Pío XII nº 3,5,18,-3.67712,40.46041,POINT (4504032.238487074 -409616.4103570179),Escuela+infantil+municipal+El+Sol,Pío+XII,https://www.google.com/maps/dir/Escuela+infantil+municipal+El+Sol/Bicimad+Pío+XII
Escuela infantil municipal Escuelas de San Antón,55.4809083265858,8226010,MADRID,28004,CALLE FARMACIA 13,40.42378301276458,-3.6987856754744657,1,POINT (4499954.940918735 -412033.227161973),7,Colegio Arquitectos,Calle Hortaleza nº 63,16,2,-3.698447,40.424148,POINT (4499995.571111929 -411995.4472918063),Escuela+infantil+municipal+Escuelas+de+San+Antón,Colegio+Arquitectos,https://www.google.com/maps/dir/Escuela+infantil+municipal+Escuelas+de+San+Antón/Bicimad+Colegio+Arquitectos
Escuela infantil municipal Fernando el Católico,147.7415517511611,5633199,MADRID,28015,CALLE FERNANDO EL CATOLICO 16,40.434103689530446,-3.7097392943348284,1,POINT (4501103.833400954 -413255.131221762),168,Fernando el Católico,Calle Fernando el Católico nº 19,6,16,-3.708439,40.4338516,POINT (4501075.770922789 -413110.0792881895),Escuela+infantil+municipal+Fernando+el+Católico,Fernando+el+Católico,https://www.google.com/maps/dir/Escuela+infantil+municipal+Fernando+el+Católico/Bicimad+Fernando+el+Católico
Escuela infantil municipal Gigantes y Cabezudos,873.6103565107443,5633259,MADRID,28043,CALLE RAFAEL BERGAMIN 28,40.450578924722464,-3.6599344009125048,1,POINT (4502937.848193228 -407699.3900739777),222,Condesa de Venadito,Calle Condesa de Venadito nº 2,2,22,-3.65741,40.44315,POINT (4502110.864075982 -407417.8011451731),Escuela+infantil+municipal+Gigantes+y+Cabezudos,Condesa+de+Venadito,https://www.google.com/maps/dir/Escuela+infantil+municipal+Gigantes+y+Cabezudos/Bicimad+Condesa+de+Venadito
Escuela infantil municipal Hiedra,2541.9705080811364,58239,MADRID,28037,CALLE AMPOSTA 34,40.42289407876372,-3.6192425284922436,1,POINT (4499855.985238411 -403160.4368694048),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Escuela+infantil+municipal+Hiedra,Gutierre+de+Cetina,https://www.google.com/maps/dir/Escuela+infantil+municipal+Hiedra/Bicimad+Gutierre+de+Cetina
Escuela infantil municipal La Alegría de la Huerta,4318.582736705867,5633447,MADRID,28022,CALLE HELSINKI 2,40.4244413057318,-3.602635166157978,1,POINT (4500028.221756639 -401308.0362147794),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Escuela+infantil+municipal+La+Alegría+de+la+Huerta,Gutierre+de+Cetina,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Alegría+de+la+Huerta/Bicimad+Gutierre+de+Cetina
Escuela infantil municipal La Brisa,1153.1865666658014,4552960,MADRID,28029,AVENIDA ASTURIAS 72,40.47333501609979,-3.698367154592483,1,POINT (4505471.044697798 -411986.540392297),215,Remonta,Calle Azucenas nº 1,4,11,-3.6973333,40.4630277,POINT (4504323.639518123 -411871.2121165185),Escuela+infantil+municipal+La+Brisa,Remonta,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Brisa/Bicimad+Remonta
Escuela infantil municipal La Bruja Avería - Lolo Rico,317.85559575149813,11184076,MADRID,28005,CALLE RODAS 20,40.40809923624453,-3.706383215058181,1,POINT (4498209.030902808 -412880.7504302376),48,Plaza de Nelson Mandela,Calle Mesón de Paredes nº 35,10,5,-3.7040666,40.4097617,POINT (4498394.095521529 -412622.3258442401),Escuela+infantil+municipal+La+Bruja+Avería+-+Lolo+Rico,Plaza+de+Nelson+Mandela,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Bruja+Avería+-+Lolo+Rico/Bicimad+Plaza+de+Nelson+Mandela
Escuela infantil municipal La Caracola,877.5757588856253,5336,MADRID,28034,CALLE BELORADO 1,40.48807363495185,-3.6848207707128635,1,POINT (4507111.740243405 -410475.4283895104),225,Pedro Rico,Calle Pedro Rico nº 4,2,22,-3.688463,40.481086,POINT (4506333.880278716 -410881.7202647889),Escuela+infantil+municipal+La+Caracola,Pedro+Rico,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Caracola/Bicimad+Pedro+Rico
Escuela infantil municipal La Chulapona,6584.274983083323,5632722,MADRID,28042,CALLE BAHIA DE PALMA 13,40.4620032082231,-3.5915414506484753,1,POINT (4504209.593615197 -400070.6517024375),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Escuela+infantil+municipal+La+Chulapona,Gutierre+de+Cetina,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Chulapona/Bicimad+Gutierre+de+Cetina
Escuela infantil municipal La Colina,8357.094603404386,28783,MADRID,28042,CALLE NUESTRA SEÑORA DE ARACELI 2,40.47159015347659,-3.578814477331226,1,POINT (4505276.807479078 -398651.1133867316),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Escuela+infantil+municipal+La+Colina,Gutierre+de+Cetina,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Colina/Bicimad+Gutierre+de+Cetina
Escuela infantil municipal La Cornisa,883.6304952231462,84666,MADRID,28026,CALLE CRISTO DE LA VICTORIA 23,40.3811789921249,-3.7017852385259076,1,POINT (4495212.28303538 -412367.8345506114),221,Glorieta de Cádiz,Calle Antonio López nº 129,12,12,-3.70017,40.38895,POINT (4496077.347674986 -412187.6512511889),Escuela+infantil+municipal+La+Cornisa,Glorieta+de+Cádiz,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Cornisa/Bicimad+Glorieta+de+Cádiz
Escuela infantil municipal La Corte de Faraón,1988.7062495675382,5633276,MADRID,28035,CALLE CHANTADA 41,40.47304239359628,-3.715280725332747,1,POINT (4505438.470109712 -413873.2977186049),247,Francos Rodríguez,Calle Francos Rodríguez nº 62,8,15,-3.708002730875242,40.45673408797698,POINT (4503623.037832471 -413061.4121393402),Escuela+infantil+municipal+La+Corte+de+Faraón,Francos+Rodríguez,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Corte+de+Faraón/Bicimad+Francos+Rodríguez
Escuela infantil municipal La Gran Vía,2672.79605392377,5633332,MADRID,28043,CALLE SILVANO 99,40.462802758823514,-3.634435221406373,1,POINT (4504298.599180899 -404855.0737216001),238,Carlota O’Neill,Calle Carlota O'Neill nº 32,14,10,-3.648958444298144,40.44370542379883,POINT (4502172.693570442 -406475.0626355441),Escuela+infantil+municipal+La+Gran+Vía,Carlota+O’Neill,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Gran+Vía/Bicimad+Carlota+O’Neill
Escuela infantil municipal La Luna,5032.0650804712905,5073,MADRID,28021,CALLE BENIMAMET 109,40.344340447262475,-3.685296004324213,1,POINT (4491111.434979729 -410528.440760819),243,Embajadores 191,Calle Sodio nº 1B,8,16,-3.6903589643353483,40.389258643579105,POINT (4496111.70572105 -411093.2163689993),Escuela+infantil+municipal+La+Luna,Embajadores+191,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Luna/Bicimad+Embajadores+191
